region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,CapRes_1,CapRes_2,THERM,VRE,MUST_RUN,STOR,FLEX,LDS,HYDRO,ESR_1,ESR_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,voltage_level,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,NACC_Eff,NACC_Peak_to_Base,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,ids,HEAT,TRADER,NACC,Commit,Hydro_level,ESR_3,ESR_4,ESR_5,ESR_6,CapRes_3,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,MinCapTag_10,MinCapTag_11,MinCapTag_12,MinCapTag_13
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2,66,9,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,527.9,0.0,2.0,527.9,0,263.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18649,0.0,0,0,5.15,0.0,0.0,0.0,104.0,2.0,7.67,0.325,0.46,trans,middle_atlantic_naturalgas,0.439,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,67,9,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,335.2,0.0,11.0,335.203,0,30.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10969,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,15.94,0.0,0.0,trans,middle_atlantic_naturalgas,0.582,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2,68,9,0,0.0,0.93,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,533.5,0.0,11.0,533.5,0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15769,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,10.63,0.641,0.577,trans,middle_atlantic_naturalgas,0.581,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_biomass_1,Biomass,1,69,10,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,195.4,0.0,85.0,516.885,-1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150850,0.0,0,0,6.42,0.0,0.0,0.0,0.0,0.0,14.96,1.826,2.633,trans,None,0.223,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,Conventional Hydroelectric,1,70,10,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1222.4,0.0,43.0,1222.404,-1,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.127,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,Conventional Steam Coal,1,71,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,36.1,0.0,1.0,36.1,0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75574,0.0,0,0,2.12,0.0,0.0,0.0,140.0,16.5,9.21,0.0,0.0,trans,middle_atlantic_coal,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,72,10,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,23095.0,1490.0,0.0,11.0,1490.005,-1,135.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.409,0.0,0.866,0.866,0.0,0.0063,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,73,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1958.7,0.0,12.0,1958.7,0,163.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18649,0.0,0,0,5.15,0.0,0.0,0.0,104.0,2.0,9.32,2.265,1.552,trans,middle_atlantic_naturalgas,0.641,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2,74,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,11865.3,0.0,16.0,11865.296,0,741.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12892,0.0,0,0,4.04,0.0,0.0,0.0,104.0,2.0,7.73,0.751,1.201,trans,middle_atlantic_naturalgas,0.45,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,Natural Gas Fired Combined Cycle,3,75,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,772.2,0.0,1.0,772.2,0,772.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11067,0.0,0,0,4.08,0.0,0.0,0.0,104.0,2.0,21.02,0.0,0.0,trans,middle_atlantic_naturalgas,0.356,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,76,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,873.3,0.0,31.0,873.301,0,28.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15769,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,12.76,2.453,2.55,trans,middle_atlantic_naturalgas,0.534,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2,77,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2932.1,0.0,34.0,2932.092,0,86.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11711,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,11.71,1.546,1.373,trans,middle_atlantic_naturalgas,0.66,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,1,78,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2979.0,0.0,17.0,2978.995,0,175.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33641,0.0,0,0,1.19,0.0,0.0,0.0,99.0,13.7,12.1,2.789,3.762,0,middle_atlantic_naturalgas,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_nuclear_1,Nuclear,1,79,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7347.7,0.0,6.0,7347.702,0,1224.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,218549,0.0,0,0,2.84,0.0,0.0,0.0,280.0,0.0,10.44,0.0,0.0,trans,middle_atlantic_uranium,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0
PJM_EMAC,PJM_EMAC_nuclear_2,Nuclear,2,80,10,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1172.0,0.0,1.0,1172.0,0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,311155,0.0,0,0,2.84,0.0,0.0,0.0,280.0,0.0,10.44,0.0,0.0,trans,middle_atlantic_uranium,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0
PJM_EMAC,PJM_EMAC_small_hydroelectric_1,Small Hydroelectric,1,81,10,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,3.5,0.0,3.0,9.9,-1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.091,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_EMAC,PJM_EMAC_solar_photovoltaic_1,Solar Photovoltaic,1,82,10,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1666.8,0.0,419.0,1666.782,0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_biomass_1,Biomass,1,83,11,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,200.6,0.0,472.0,906.24,-1,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150850,0.0,0,0,4.76,0.0,0.0,0.0,0.0,0.0,11.08,0.688,0.884,trans,None,0.197,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_biomass_2,Biomass,2,84,11,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,74.2,0.0,55.0,335.115,-1,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150850,0.0,0,0,8.78,0.0,0.0,0.0,0.0,0.0,20.43,3.557,3.182,trans,None,0.185,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,Conventional Hydroelectric,1,85,11,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1613.4,0.0,74.0,1613.422,-1,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.159,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_conventional_steam_coal_1,Conventional Steam Coal,1,86,11,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,29714.1,0.0,62.0,29714.12,0,479.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71396,0.0,0,0,2.12,0.0,0.0,0.0,140.0,16.5,10.75,2.403,2.487,trans,east_north_central_coal,0.439,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,87,11,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,57241.5,3693.0,0.0,11.0,3692.997,-1,335.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.441,0.0,0.866,0.866,0.0,0.0063,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,88,11,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2666.1,0.0,21.0,2666.097,0,126.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18649,0.0,0,0,5.15,0.0,0.0,0.0,104.0,2.0,9.17,2.847,3.197,trans,east_north_central_naturalgas,0.431,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,2,89,11,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,36129.8,0.0,65.0,36129.795,0,555.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12798,0.0,0,0,4.05,0.0,0.0,0.0,104.0,2.0,6.82,0.6,0.479,trans,east_north_central_naturalgas,0.368,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,90,11,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,855.9,0.0,61.0,855.891,0,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15769,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,10.75,2.467,1.178,trans,east_north_central_naturalgas,0.278,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,2,91,11,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,25197.9,0.0,227.0,25197.908,0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11099,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,11.65,2.171,1.513,trans,east_north_central_naturalgas,0.499,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,3,92,11,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,834.5,0.0,15.0,834.495,0,55.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12283,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,27.65,7.366,3.402,trans,east_north_central_naturalgas,0.41,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,Natural Gas Fired Combustion Turbine,4,93,11,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,361.9,0.0,14.0,361.9,0,25.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15769,0.0,0,0,5.97,0.0,0.0,0.0,135.0,3.5,16.77,1.638,1.859,trans,east_north_central_naturalgas,0.508,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_nuclear_1,Nuclear,1,94,11,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,22747.8,0.0,22.0,22747.802,0,1033.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,227407,0.0,0,0,2.84,0.0,0.0,0.0,280.0,0.0,10.44,0.0,0.0,trans,east_north_central_uranium,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0.93,0,0,0,0,0,0,0,0,1,0,0,0,0
PJM_Rest,PJM_Rest_onshore_wind_turbine_1,Onshore Wind Turbine,1,95,11,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,10802.7,0.0,133.0,10802.659,0,81.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43000,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_small_hydroelectric_1,Small Hydroelectric,1,96,11,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,249.9,0.0,216.0,563.976,-1,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53201,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.212,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJM_Rest,PJM_Rest_solar_photovoltaic_1,Solar Photovoltaic,1,97,11,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,9294.1,0.0,485.0,9294.055,0,19.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22623,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,trans,None,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,0,98,1,0,0.93,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,500.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1080126.528,113900,31661,0.0,0,0,2.26,0.0,0.0,0.0,135.0,2.0,6.36,0.0,0.0,trans,new_england_naturalgas,0.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,0,99,1,0,0.93,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,943067.793,94635,23746,0.0,0,0,5.65,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,trans,new_england_naturalgas,0.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
NENG_Rest,NENG_Rest_battery_moderate_0,Battery_*_Moderate,0,100,1,0,0.95,0.0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,281057.001,23476,7026,262947.751,21963,6573,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trans,None,0.0,0.0,0.92,0.92,0.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
