time_index,gen_full,cf
24,ca_s_natural_gas_steam_turbine_1,1.0
1,ca_s_onshore_wind_turbine_1,0.484
2,ca_s_onshore_wind_turbine_1,0.589
3,ca_s_onshore_wind_turbine_1,0.635
4,ca_s_onshore_wind_turbine_1,0.616
5,ca_s_onshore_wind_turbine_1,0.4
6,ca_s_onshore_wind_turbine_1,0.409
7,ca_s_onshore_wind_turbine_1,0.268
8,ca_s_onshore_wind_turbine_1,0.265
9,ca_s_onshore_wind_turbine_1,0.242
10,ca_s_onshore_wind_turbine_1,0.105
11,ca_s_onshore_wind_turbine_1,0.147
12,ca_s_onshore_wind_turbine_1,0.24
13,ca_s_onshore_wind_turbine_1,0.117
14,ca_s_onshore_wind_turbine_1,0.09
15,ca_s_onshore_wind_turbine_1,0.203
16,ca_s_onshore_wind_turbine_1,0.232
17,ca_s_onshore_wind_turbine_1,0.283
18,ca_s_onshore_wind_turbine_1,0.238
19,ca_s_onshore_wind_turbine_1,0.354
20,ca_s_onshore_wind_turbine_1,0.382
21,ca_s_onshore_wind_turbine_1,0.436
22,ca_s_onshore_wind_turbine_1,0.51
23,ca_s_onshore_wind_turbine_1,0.384
24,ca_s_onshore_wind_turbine_1,0.431
1,ca_s_other_peaker_1,1.0
2,ca_s_other_peaker_1,1.0
3,ca_s_other_peaker_1,1.0
4,ca_s_other_peaker_1,1.0
5,ca_s_other_peaker_1,1.0
6,ca_s_other_peaker_1,1.0
7,ca_s_other_peaker_1,1.0
8,ca_s_other_peaker_1,1.0
9,ca_s_other_peaker_1,1.0
10,ca_s_other_peaker_1,1.0
11,ca_s_other_peaker_1,1.0
12,ca_s_other_peaker_1,1.0
13,ca_s_other_peaker_1,1.0
14,ca_s_other_peaker_1,1.0
15,ca_s_other_peaker_1,1.0
16,ca_s_other_peaker_1,1.0
17,ca_s_other_peaker_1,1.0
18,ca_s_other_peaker_1,1.0
19,ca_s_other_peaker_1,1.0
20,ca_s_other_peaker_1,1.0
21,ca_s_other_peaker_1,1.0
22,ca_s_other_peaker_1,1.0
23,ca_s_other_peaker_1,1.0
24,ca_s_other_peaker_1,1.0
1,ca_s_small_hydroelectric_1,1.0
2,ca_s_small_hydroelectric_1,1.0
3,ca_s_small_hydroelectric_1,1.0
4,ca_s_small_hydroelectric_1,1.0
5,ca_s_small_hydroelectric_1,1.0
6,ca_s_small_hydroelectric_1,1.0
7,ca_s_small_hydroelectric_1,1.0
8,ca_s_small_hydroelectric_1,1.0
9,ca_s_small_hydroelectric_1,1.0
10,ca_s_small_hydroelectric_1,1.0
11,ca_s_small_hydroelectric_1,1.0
12,ca_s_small_hydroelectric_1,1.0
13,ca_s_small_hydroelectric_1,1.0
14,ca_s_small_hydroelectric_1,1.0
15,ca_s_small_hydroelectric_1,1.0
16,ca_s_small_hydroelectric_1,1.0
17,ca_s_small_hydroelectric_1,1.0
18,ca_s_small_hydroelectric_1,1.0
19,ca_s_small_hydroelectric_1,1.0
20,ca_s_small_hydroelectric_1,1.0
21,ca_s_small_hydroelectric_1,1.0
22,ca_s_small_hydroelectric_1,1.0
23,ca_s_small_hydroelectric_1,1.0
24,ca_s_small_hydroelectric_1,1.0
1,ca_s_solar_photovoltaic_1,0.0
2,ca_s_solar_photovoltaic_1,0.0
3,ca_s_solar_photovoltaic_1,0.0
4,ca_s_solar_photovoltaic_1,0.0
5,ca_s_solar_photovoltaic_1,0.0
6,ca_s_solar_photovoltaic_1,0.0
7,ca_s_solar_photovoltaic_1,0.0
8,ca_s_solar_photovoltaic_1,0.042
9,ca_s_solar_photovoltaic_1,0.35
10,ca_s_solar_photovoltaic_1,0.518
11,ca_s_solar_photovoltaic_1,0.619
12,ca_s_solar_photovoltaic_1,0.683
13,ca_s_solar_photovoltaic_1,0.695
14,ca_s_solar_photovoltaic_1,0.674
15,ca_s_solar_photovoltaic_1,0.632
16,ca_s_solar_photovoltaic_1,0.504
17,ca_s_solar_photovoltaic_1,0.304
18,ca_s_solar_photovoltaic_1,0.0
19,ca_s_solar_photovoltaic_1,0.0
20,ca_s_solar_photovoltaic_1,0.0
21,ca_s_solar_photovoltaic_1,0.0
22,ca_s_solar_photovoltaic_1,0.0
23,ca_s_solar_photovoltaic_1,0.0
24,ca_s_solar_photovoltaic_1,0.0
1,wecc_n_batteries_1,1.0
2,wecc_n_batteries_1,1.0
3,wecc_n_batteries_1,1.0
4,wecc_n_batteries_1,1.0
5,wecc_n_batteries_1,1.0
6,wecc_n_batteries_1,1.0
7,wecc_n_batteries_1,1.0
8,wecc_n_batteries_1,1.0
9,wecc_n_batteries_1,1.0
10,wecc_n_batteries_1,1.0
11,wecc_n_batteries_1,1.0
12,wecc_n_batteries_1,1.0
13,wecc_n_batteries_1,1.0
14,wecc_n_batteries_1,1.0
15,wecc_n_batteries_1,1.0
16,wecc_n_batteries_1,1.0
17,wecc_n_batteries_1,1.0
18,wecc_n_batteries_1,1.0
19,wecc_n_batteries_1,1.0
20,wecc_n_batteries_1,1.0
21,wecc_n_batteries_1,1.0
22,wecc_n_batteries_1,1.0
23,wecc_n_batteries_1,1.0
24,wecc_n_batteries_1,1.0
1,wecc_n_biomass_1,1.0
2,wecc_n_biomass_1,1.0
3,wecc_n_biomass_1,1.0
4,wecc_n_biomass_1,1.0
5,wecc_n_biomass_1,1.0
6,wecc_n_biomass_1,1.0
7,wecc_n_biomass_1,1.0
8,wecc_n_biomass_1,1.0
9,wecc_n_biomass_1,1.0
10,wecc_n_biomass_1,1.0
11,wecc_n_biomass_1,1.0
12,wecc_n_biomass_1,1.0
13,wecc_n_biomass_1,1.0
14,wecc_n_biomass_1,1.0
15,wecc_n_biomass_1,1.0
16,wecc_n_biomass_1,1.0
17,wecc_n_biomass_1,1.0
18,wecc_n_biomass_1,1.0
19,wecc_n_biomass_1,1.0
20,wecc_n_biomass_1,1.0
21,wecc_n_biomass_1,1.0
22,wecc_n_biomass_1,1.0
23,wecc_n_biomass_1,1.0
24,wecc_n_biomass_1,1.0
1,wecc_n_conventional_hydroelectric_1,0.394
2,wecc_n_conventional_hydroelectric_1,0.394
3,wecc_n_conventional_hydroelectric_1,0.394
4,wecc_n_conventional_hydroelectric_1,0.393
5,wecc_n_conventional_hydroelectric_1,0.393
6,wecc_n_conventional_hydroelectric_1,0.393
7,wecc_n_conventional_hydroelectric_1,0.393
8,wecc_n_conventional_hydroelectric_1,0.392
9,wecc_n_conventional_hydroelectric_1,0.392
10,wecc_n_conventional_hydroelectric_1,0.392
11,wecc_n_conventional_hydroelectric_1,0.392
12,wecc_n_conventional_hydroelectric_1,0.391
13,wecc_n_conventional_hydroelectric_1,0.391
14,wecc_n_conventional_hydroelectric_1,0.391
15,wecc_n_conventional_hydroelectric_1,0.391
16,wecc_n_conventional_hydroelectric_1,0.39
17,wecc_n_conventional_hydroelectric_1,0.39
18,wecc_n_conventional_hydroelectric_1,0.39
19,wecc_n_conventional_hydroelectric_1,0.39
20,wecc_n_conventional_hydroelectric_1,0.389
21,wecc_n_conventional_hydroelectric_1,0.389
22,wecc_n_conventional_hydroelectric_1,0.389
23,wecc_n_conventional_hydroelectric_1,0.389
24,wecc_n_conventional_hydroelectric_1,0.388
1,wecc_n_conventional_steam_coal_1,1.0
2,wecc_n_conventional_steam_coal_1,1.0
3,wecc_n_conventional_steam_coal_1,1.0
4,wecc_n_conventional_steam_coal_1,1.0
5,wecc_n_conventional_steam_coal_1,1.0
6,wecc_n_conventional_steam_coal_1,1.0
7,wecc_n_conventional_steam_coal_1,1.0
8,wecc_n_conventional_steam_coal_1,1.0
9,wecc_n_conventional_steam_coal_1,1.0
10,wecc_n_conventional_steam_coal_1,1.0
11,wecc_n_conventional_steam_coal_1,1.0
12,wecc_n_conventional_steam_coal_1,1.0
13,wecc_n_conventional_steam_coal_1,1.0
14,wecc_n_conventional_steam_coal_1,1.0
15,wecc_n_conventional_steam_coal_1,1.0
16,wecc_n_conventional_steam_coal_1,1.0
17,wecc_n_conventional_steam_coal_1,1.0
18,wecc_n_conventional_steam_coal_1,1.0
19,wecc_n_conventional_steam_coal_1,1.0
20,wecc_n_conventional_steam_coal_1,1.0
21,wecc_n_conventional_steam_coal_1,1.0
22,wecc_n_conventional_steam_coal_1,1.0
23,wecc_n_conventional_steam_coal_1,1.0
24,wecc_n_conventional_steam_coal_1,1.0
1,wecc_n_geothermal_1,1.0
2,wecc_n_geothermal_1,1.0
3,wecc_n_geothermal_1,1.0
4,wecc_n_geothermal_1,1.0
5,wecc_n_geothermal_1,1.0
6,wecc_n_geothermal_1,1.0
7,wecc_n_geothermal_1,1.0
8,wecc_n_geothermal_1,1.0
9,wecc_n_geothermal_1,1.0
10,wecc_n_geothermal_1,1.0
11,wecc_n_geothermal_1,1.0
12,wecc_n_geothermal_1,1.0
13,wecc_n_geothermal_1,1.0
14,wecc_n_geothermal_1,1.0
15,wecc_n_geothermal_1,1.0
16,wecc_n_geothermal_1,1.0
17,wecc_n_geothermal_1,1.0
18,wecc_n_geothermal_1,1.0
19,wecc_n_geothermal_1,1.0
20,wecc_n_geothermal_1,1.0
21,wecc_n_geothermal_1,1.0
22,wecc_n_geothermal_1,1.0
23,wecc_n_geothermal_1,1.0
24,wecc_n_geothermal_1,1.0
1,wecc_n_natural_gas_fired_combined_cycle_1,1.0
2,wecc_n_natural_gas_fired_combined_cycle_1,1.0
3,wecc_n_natural_gas_fired_combined_cycle_1,1.0
4,wecc_n_natural_gas_fired_combined_cycle_1,1.0
5,wecc_n_natural_gas_fired_combined_cycle_1,1.0
6,wecc_n_natural_gas_fired_combined_cycle_1,1.0
7,wecc_n_natural_gas_fired_combined_cycle_1,1.0
8,wecc_n_natural_gas_fired_combined_cycle_1,1.0
9,wecc_n_natural_gas_fired_combined_cycle_1,1.0
10,wecc_n_natural_gas_fired_combined_cycle_1,1.0
11,wecc_n_natural_gas_fired_combined_cycle_1,1.0
12,wecc_n_natural_gas_fired_combined_cycle_1,1.0
13,wecc_n_natural_gas_fired_combined_cycle_1,1.0
14,wecc_n_natural_gas_fired_combined_cycle_1,1.0
15,wecc_n_natural_gas_fired_combined_cycle_1,1.0
16,wecc_n_natural_gas_fired_combined_cycle_1,1.0
17,wecc_n_natural_gas_fired_combined_cycle_1,1.0
18,wecc_n_natural_gas_fired_combined_cycle_1,1.0
19,wecc_n_natural_gas_fired_combined_cycle_1,1.0
20,wecc_n_natural_gas_fired_combined_cycle_1,1.0
21,wecc_n_natural_gas_fired_combined_cycle_1,1.0
22,wecc_n_natural_gas_fired_combined_cycle_1,1.0
23,wecc_n_natural_gas_fired_combined_cycle_1,1.0
24,wecc_n_natural_gas_fired_combined_cycle_1,1.0
1,wecc_n_natural_gas_fired_combined_cycle_2,1.0
2,wecc_n_natural_gas_fired_combined_cycle_2,1.0
3,wecc_n_natural_gas_fired_combined_cycle_2,1.0
4,wecc_n_natural_gas_fired_combined_cycle_2,1.0
5,wecc_n_natural_gas_fired_combined_cycle_2,1.0
6,wecc_n_natural_gas_fired_combined_cycle_2,1.0
7,wecc_n_natural_gas_fired_combined_cycle_2,1.0
8,wecc_n_natural_gas_fired_combined_cycle_2,1.0
9,wecc_n_natural_gas_fired_combined_cycle_2,1.0
10,wecc_n_natural_gas_fired_combined_cycle_2,1.0
11,wecc_n_natural_gas_fired_combined_cycle_2,1.0
12,wecc_n_natural_gas_fired_combined_cycle_2,1.0
13,wecc_n_natural_gas_fired_combined_cycle_2,1.0
14,wecc_n_natural_gas_fired_combined_cycle_2,1.0
15,wecc_n_natural_gas_fired_combined_cycle_2,1.0
16,wecc_n_natural_gas_fired_combined_cycle_2,1.0
17,wecc_n_natural_gas_fired_combined_cycle_2,1.0
18,wecc_n_natural_gas_fired_combined_cycle_2,1.0
19,wecc_n_natural_gas_fired_combined_cycle_2,1.0
20,wecc_n_natural_gas_fired_combined_cycle_2,1.0
21,wecc_n_natural_gas_fired_combined_cycle_2,1.0
22,wecc_n_natural_gas_fired_combined_cycle_2,1.0
23,wecc_n_natural_gas_fired_combined_cycle_2,1.0
24,wecc_n_natural_gas_fired_combined_cycle_2,1.0
1,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
2,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
3,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
4,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
5,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
6,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
7,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
8,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
9,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
10,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
11,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
12,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
13,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
14,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
15,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
16,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
17,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
18,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
19,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
20,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
21,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
22,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
23,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
24,wecc_n_natural_gas_fired_combustion_turbine_1,1.0
1,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
2,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
3,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
4,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
5,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
6,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
7,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
8,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
9,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
10,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
11,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
12,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
13,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
14,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
15,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
16,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
17,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
18,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
19,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
20,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
21,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
22,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
23,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
24,wecc_n_natural_gas_fired_combustion_turbine_2,1.0
1,wecc_n_natural_gas_steam_turbine_1,1.0
2,wecc_n_natural_gas_steam_turbine_1,1.0
3,wecc_n_natural_gas_steam_turbine_1,1.0
4,wecc_n_natural_gas_steam_turbine_1,1.0
5,wecc_n_natural_gas_steam_turbine_1,1.0
6,wecc_n_natural_gas_steam_turbine_1,1.0
7,wecc_n_natural_gas_steam_turbine_1,1.0
8,wecc_n_natural_gas_steam_turbine_1,1.0
9,wecc_n_natural_gas_steam_turbine_1,1.0
10,wecc_n_natural_gas_steam_turbine_1,1.0
11,wecc_n_natural_gas_steam_turbine_1,1.0
12,wecc_n_natural_gas_steam_turbine_1,1.0
13,wecc_n_natural_gas_steam_turbine_1,1.0
14,wecc_n_natural_gas_steam_turbine_1,1.0
15,wecc_n_natural_gas_steam_turbine_1,1.0
16,wecc_n_natural_gas_steam_turbine_1,1.0
17,wecc_n_natural_gas_steam_turbine_1,1.0
18,wecc_n_natural_gas_steam_turbine_1,1.0
19,wecc_n_natural_gas_steam_turbine_1,1.0
20,wecc_n_natural_gas_steam_turbine_1,1.0
21,wecc_n_natural_gas_steam_turbine_1,1.0
22,wecc_n_natural_gas_steam_turbine_1,1.0
23,wecc_n_natural_gas_steam_turbine_1,1.0
24,wecc_n_natural_gas_steam_turbine_1,1.0
1,wecc_n_onshore_wind_turbine_1,0.216
2,wecc_n_onshore_wind_turbine_1,0.201
3,wecc_n_onshore_wind_turbine_1,0.174
4,wecc_n_onshore_wind_turbine_1,0.134
5,wecc_n_onshore_wind_turbine_1,0.096
6,wecc_n_onshore_wind_turbine_1,0.117
7,wecc_n_onshore_wind_turbine_1,0.083
8,wecc_n_onshore_wind_turbine_1,0.078
9,wecc_n_onshore_wind_turbine_1,0.113
10,wecc_n_onshore_wind_turbine_1,0.147
11,wecc_n_onshore_wind_turbine_1,0.145
12,wecc_n_onshore_wind_turbine_1,0.146
13,wecc_n_onshore_wind_turbine_1,0.159
14,wecc_n_onshore_wind_turbine_1,0.135
15,wecc_n_onshore_wind_turbine_1,0.161
16,wecc_n_onshore_wind_turbine_1,0.182
17,wecc_n_onshore_wind_turbine_1,0.183
18,wecc_n_onshore_wind_turbine_1,0.268
19,wecc_n_onshore_wind_turbine_1,0.302
20,wecc_n_onshore_wind_turbine_1,0.328
21,wecc_n_onshore_wind_turbine_1,0.357
22,wecc_n_onshore_wind_turbine_1,0.362
23,wecc_n_onshore_wind_turbine_1,0.342
24,wecc_n_onshore_wind_turbine_1,0.318
1,wecc_n_other_peaker_1,1.0
2,wecc_n_other_peaker_1,1.0
3,wecc_n_other_peaker_1,1.0
4,wecc_n_other_peaker_1,1.0
5,wecc_n_other_peaker_1,1.0
6,wecc_n_other_peaker_1,1.0
7,wecc_n_other_peaker_1,1.0
8,wecc_n_other_peaker_1,1.0
9,wecc_n_other_peaker_1,1.0
10,wecc_n_other_peaker_1,1.0
11,wecc_n_other_peaker_1,1.0
12,wecc_n_other_peaker_1,1.0
13,wecc_n_other_peaker_1,1.0
14,wecc_n_other_peaker_1,1.0
15,wecc_n_other_peaker_1,1.0
16,wecc_n_other_peaker_1,1.0
17,wecc_n_other_peaker_1,1.0
18,wecc_n_other_peaker_1,1.0
19,wecc_n_other_peaker_1,1.0
20,wecc_n_other_peaker_1,1.0
21,wecc_n_other_peaker_1,1.0
22,wecc_n_other_peaker_1,1.0
23,wecc_n_other_peaker_1,1.0
24,wecc_n_other_peaker_1,1.0
1,wecc_n_solar_photovoltaic_1,0.0
2,wecc_n_solar_photovoltaic_1,0.0
3,wecc_n_solar_photovoltaic_1,0.0
4,wecc_n_solar_photovoltaic_1,0.0
5,wecc_n_solar_photovoltaic_1,0.0
6,wecc_n_solar_photovoltaic_1,0.0
7,wecc_n_solar_photovoltaic_1,0.0
8,wecc_n_solar_photovoltaic_1,0.062
9,wecc_n_solar_photovoltaic_1,0.326
10,wecc_n_solar_photovoltaic_1,0.506
11,wecc_n_solar_photovoltaic_1,0.597
12,wecc_n_solar_photovoltaic_1,0.639
13,wecc_n_solar_photovoltaic_1,0.652
14,wecc_n_solar_photovoltaic_1,0.609
15,wecc_n_solar_photovoltaic_1,0.533
16,wecc_n_solar_photovoltaic_1,0.385
17,wecc_n_solar_photovoltaic_1,0.142
18,wecc_n_solar_photovoltaic_1,0.0
19,wecc_n_solar_photovoltaic_1,0.0
20,wecc_n_solar_photovoltaic_1,0.0
21,wecc_n_solar_photovoltaic_1,0.0
22,wecc_n_solar_photovoltaic_1,0.0
23,wecc_n_solar_photovoltaic_1,0.0
24,wecc_n_solar_photovoltaic_1,0.0
1,wecc_nmaz_batteries_1,1.0
2,wecc_nmaz_batteries_1,1.0
3,wecc_nmaz_batteries_1,1.0
4,wecc_nmaz_batteries_1,1.0
5,wecc_nmaz_batteries_1,1.0
6,wecc_nmaz_batteries_1,1.0
7,wecc_nmaz_batteries_1,1.0
8,wecc_nmaz_batteries_1,1.0
9,wecc_nmaz_batteries_1,1.0
10,wecc_nmaz_batteries_1,1.0
11,wecc_nmaz_batteries_1,1.0
12,wecc_nmaz_batteries_1,1.0
13,wecc_nmaz_batteries_1,1.0
14,wecc_nmaz_batteries_1,1.0
15,wecc_nmaz_batteries_1,1.0
16,wecc_nmaz_batteries_1,1.0
17,wecc_nmaz_batteries_1,1.0
18,wecc_nmaz_batteries_1,1.0
19,wecc_nmaz_batteries_1,1.0
20,wecc_nmaz_batteries_1,1.0
21,wecc_nmaz_batteries_1,1.0
22,wecc_nmaz_batteries_1,1.0
23,wecc_nmaz_batteries_1,1.0
24,wecc_nmaz_batteries_1,1.0
1,wecc_nmaz_biomass_1,1.0
2,wecc_nmaz_biomass_1,1.0
3,wecc_nmaz_biomass_1,1.0
4,wecc_nmaz_biomass_1,1.0
5,wecc_nmaz_biomass_1,1.0
6,wecc_nmaz_biomass_1,1.0
7,wecc_nmaz_biomass_1,1.0
8,wecc_nmaz_biomass_1,1.0
9,wecc_nmaz_biomass_1,1.0
10,wecc_nmaz_biomass_1,1.0
11,wecc_nmaz_biomass_1,1.0
12,wecc_nmaz_biomass_1,1.0
13,wecc_nmaz_biomass_1,1.0
14,wecc_nmaz_biomass_1,1.0
15,wecc_nmaz_biomass_1,1.0
16,wecc_nmaz_biomass_1,1.0
17,wecc_nmaz_biomass_1,1.0
18,wecc_nmaz_biomass_1,1.0
19,wecc_nmaz_biomass_1,1.0
20,wecc_nmaz_biomass_1,1.0
21,wecc_nmaz_biomass_1,1.0
22,wecc_nmaz_biomass_1,1.0
23,wecc_nmaz_biomass_1,1.0
24,wecc_nmaz_biomass_1,1.0
1,wecc_nmaz_conventional_hydroelectric_1,0.253
2,wecc_nmaz_conventional_hydroelectric_1,0.253
3,wecc_nmaz_conventional_hydroelectric_1,0.253
4,wecc_nmaz_conventional_hydroelectric_1,0.253
5,wecc_nmaz_conventional_hydroelectric_1,0.253
6,wecc_nmaz_conventional_hydroelectric_1,0.254
7,wecc_nmaz_conventional_hydroelectric_1,0.254
8,wecc_nmaz_conventional_hydroelectric_1,0.254
9,wecc_nmaz_conventional_hydroelectric_1,0.254
10,wecc_nmaz_conventional_hydroelectric_1,0.255
11,wecc_nmaz_conventional_hydroelectric_1,0.255
12,wecc_nmaz_conventional_hydroelectric_1,0.255
13,wecc_nmaz_conventional_hydroelectric_1,0.255
14,wecc_nmaz_conventional_hydroelectric_1,0.255
15,wecc_nmaz_conventional_hydroelectric_1,0.255
16,wecc_nmaz_conventional_hydroelectric_1,0.256
17,wecc_nmaz_conventional_hydroelectric_1,0.256
18,wecc_nmaz_conventional_hydroelectric_1,0.256
19,wecc_nmaz_conventional_hydroelectric_1,0.256
20,wecc_nmaz_conventional_hydroelectric_1,0.256
21,wecc_nmaz_conventional_hydroelectric_1,0.257
22,wecc_nmaz_conventional_hydroelectric_1,0.257
23,wecc_nmaz_conventional_hydroelectric_1,0.257
24,wecc_nmaz_conventional_hydroelectric_1,0.257
1,wecc_nmaz_conventional_steam_coal_1,1.0
2,wecc_nmaz_conventional_steam_coal_1,1.0
3,wecc_nmaz_conventional_steam_coal_1,1.0
4,wecc_nmaz_conventional_steam_coal_1,1.0
5,wecc_nmaz_conventional_steam_coal_1,1.0
6,wecc_nmaz_conventional_steam_coal_1,1.0
7,wecc_nmaz_conventional_steam_coal_1,1.0
8,wecc_nmaz_conventional_steam_coal_1,1.0
9,wecc_nmaz_conventional_steam_coal_1,1.0
10,wecc_nmaz_conventional_steam_coal_1,1.0
11,wecc_nmaz_conventional_steam_coal_1,1.0
12,wecc_nmaz_conventional_steam_coal_1,1.0
13,wecc_nmaz_conventional_steam_coal_1,1.0
14,wecc_nmaz_conventional_steam_coal_1,1.0
15,wecc_nmaz_conventional_steam_coal_1,1.0
16,wecc_nmaz_conventional_steam_coal_1,1.0
17,wecc_nmaz_conventional_steam_coal_1,1.0
18,wecc_nmaz_conventional_steam_coal_1,1.0
19,wecc_nmaz_conventional_steam_coal_1,1.0
20,wecc_nmaz_conventional_steam_coal_1,1.0
21,wecc_nmaz_conventional_steam_coal_1,1.0
22,wecc_nmaz_conventional_steam_coal_1,1.0
23,wecc_nmaz_conventional_steam_coal_1,1.0
24,wecc_nmaz_conventional_steam_coal_1,1.0
1,wecc_nmaz_geothermal_1,1.0
2,wecc_nmaz_geothermal_1,1.0
3,wecc_nmaz_geothermal_1,1.0
4,wecc_nmaz_geothermal_1,1.0
5,wecc_nmaz_geothermal_1,1.0
6,wecc_nmaz_geothermal_1,1.0
7,wecc_nmaz_geothermal_1,1.0
8,wecc_nmaz_geothermal_1,1.0
9,wecc_nmaz_geothermal_1,1.0
10,wecc_nmaz_geothermal_1,1.0
11,wecc_nmaz_geothermal_1,1.0
12,wecc_nmaz_geothermal_1,1.0
13,wecc_nmaz_geothermal_1,1.0
14,wecc_nmaz_geothermal_1,1.0
15,wecc_nmaz_geothermal_1,1.0
16,wecc_nmaz_geothermal_1,1.0
17,wecc_nmaz_geothermal_1,1.0
18,wecc_nmaz_geothermal_1,1.0
19,wecc_nmaz_geothermal_1,1.0
20,wecc_nmaz_geothermal_1,1.0
21,wecc_nmaz_geothermal_1,1.0
22,wecc_nmaz_geothermal_1,1.0
23,wecc_nmaz_geothermal_1,1.0
24,wecc_nmaz_geothermal_1,1.0
1,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
2,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
3,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
4,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
5,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
6,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
7,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
8,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
9,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
10,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
11,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
12,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
13,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
14,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
15,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
16,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
17,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
18,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
19,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
20,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
21,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
22,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
23,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
24,wecc_nmaz_hydroelectric_pumped_storage_1,1.0
1,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
2,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
3,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
4,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
5,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
6,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
7,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
8,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
9,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
10,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
11,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
12,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
13,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
14,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
15,wecc_nmaz_natural_gas_fired_combined_cycle_1,1.0
